status,Police,Space,mal_score,authors,Vampire,Demons,Sports,Romance,Music,Comedy,Yuri,SuperPower,SliceofLife,Harem,Josei,Fantasy,Cars,Horror,Shoujo,num_chap,Game,Adventure,ShoujoAi,GenderBender,Thriller,SciFi,Mystery,School,Kids,Magic,ShounenAi,Yaoi,genres,Drama,Samurai,mal_popularity,Historical,MartialArts,Action,Military,Parody,Seinen,Hentai,mal_ranking,title,mal_url,Shounen,Psychological,Mecha,synopsis,num_vol,Supernatural,Dementia,Ecchi,Doujinshi
Finished,0,0,7.01,"Yui,Daisuke",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Ecchi, Romance, School, Shounen, Harem, Supernatural",0,0,1836,0,0,0,0,0,0,0,9121,Perowan!: Hayakushinasai! Goshujinsama♪,https://myanimelist.net/manga/28863/Perowan__Hayakushinasai_Goshujinsama♪,1,0,0, Inukai Shirou is leading his life when suddenly his dog Mashiro turns into a human girl and now he must satisfy her wants or face the consequences.  (Source: MU),3,1,0,1,0
Finished,0,0,6.43,"Izumi,Yuujiro",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Ecchi, Fantasy, Harem, Seinen",0,0,19648,0,0,0,0,0,1,0,17592,Popotan,https://myanimelist.net/manga/21233/Popotan,0,0,0," A manga adaptation of Petit Ferret's visual novel.  Chris is a high school dropout who dislikes the direction of society and refuses to get a job. He wanders the streets making a living as a guitar-playing busker. He feels he cannot play well without an audience, which is hard to find as a drifter. The game starts as Chris discovers a mansion; he meets three sisters and their maid inside. Chris stays with them because they offer him cheap rent; he soon learns that he'll have to change his wandering ways to be accepted.  (Source: Wikipedia)",2,0,0,1,0
Finished,0,0,6.97,Nylon,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,"Ecchi, Romance, School, Harem, Seinen",0,0,9896,0,0,0,0,0,1,0,9548,Photokano: Your Eyes Only,https://myanimelist.net/manga/35349/Photokano__Your_Eyes_Only,0,0,0," Based off the popular Japanese PSP game, is about a boy, his interest in photography, and the harem that grows out of it.  (Source: MU)",4,0,0,1,0
Finished,0,0,6.16,"Azuma,Tesshin",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,"Ecchi, School, Harem, Supernatural, Seinen",0,0,3032,0,0,0,0,0,1,0,14500,Pink de Pink,https://myanimelist.net/manga/14773/Pink_de_Pink,0,0,0," Sanada Akihito, a student from Yotsuho Academy has been haunted by the angry spirit of a dead girl. In the exorcism that a friend was trying to do, the spirit manages to possess a girl from Akihito’s class and now that she has a body, she has worldly desires to satisfy, and Akihito just looks like her previous boyfriend!  (Source: Animexis)",1,1,0,1,0
Finished,0,0,7.64,"Kobayashi,Toshihiko",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Shounen, Harem, SliceofLife",0,0,681,0,0,0,0,0,0,0,2481,Pastel,https://myanimelist.net/manga/421/Pastel,1,0,0," Poor Mugi Tadano... The sixteen-year-old is heartbroken after his girlfriend moves away. To ease his troubled state, Mugi takes a summer job at his friend Kazuki's beach-side snack bar/hotel on a tropical island. It seems like the perfect plan-until Kazuki sets Mugi up on a date with Yuu, who's supposed to be, well, a little less than perfect. When Yuu arrives, however, she's not the monster that either of the boys had imagined. In fact, Yuu is about the cutest person that Mugi has ever seen. But after Mugi accidentally walks in on Yuu in the bath, the girl is steamed. When trying to apologize the next day, he discovers that Yuu has left the shores of paradise. Mugi vows to search high and low for the beautiful Yuu, but will he ever see her again?  (Source: Del Rey)   Volume 11: Candy Girl ni Hanataba wo. Volume 13: Apricot Girl Volume 24: Happy Ice Cream Volume 34: Otoko wa Sore wo Gaman Dekinai!! Volume 42: Weapon!!!",44,0,0,1,0
Publishing,0,0,6.61,"Okamoto,Lynn",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Ecchi, Fantasy, Harem, Seinen",0,0,1808,0,0,0,0,0,1,0,12774,Parallel Paradise,https://myanimelist.net/manga/105029/Parallel_Paradise,0,0,0," One day at school, Youta sees someone strange entering school. Out of nowhere this being appears next to him and makes him fall from the 3rd floor! But he stops in a strange world, where beings like dragons exist! Youta meets a young paladine, and discovers that he is the only man inhabiting that planet, and that its inhabitants are extremely 'weak' to his presence... would this be a paradise?",Unknown,0,0,1,0
Finished,0,0,7.40,Nylon,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,"Ecchi, Romance, School, Harem, Seinen",0,0,25830,0,0,0,0,0,1,0,24510,Photokano: Your Eyes Only - Special Photo,https://myanimelist.net/manga/89751/Photokano__Your_Eyes_Only_-_Special_Photo,0,0,0,,1,0,0,1,0
Finished,0,0,7.28,"Kobayashi,Toshihiko",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Shounen, Harem",0,0,1570,0,0,0,0,0,0,0,5862,Parallel,https://myanimelist.net/manga/862/Parallel,1,0,0," Nekota and Hoshino were always arguing at school, but in reality, Nekota actually has a crush on Hoshino. One day, he finally gets up his courage to tell Hoshino his true feelings, but she rejected him with mixed feelings. Feeling sad, Nekota goes home to find that his dad is remarrying another woman, but the catch is that Nekota has to live alone with the woman's daughter while the two parents goes to Europe. The daughter of the woman, however, is Hoshino...  (Source: ANN)",4,0,0,1,0
Finished,0,0,8.60,"Hatori,Bisco",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,87,0,0,0,1,0,0,0,1,0,0,0,0,"Comedy, Drama, Romance, School, Shoujo, Harem, GenderBender",1,0,35,0,0,0,0,0,0,0,85,Ouran Koukou Host Club,https://myanimelist.net/manga/30/Ouran_Koukou_Host_Club,0,0,0," At Ouran High School, an academy where only the children of the rich and powerful attend, there exists a club consisting of the most elite of the student body: the legendary Host Club. Within the club's room, six beautiful, bored boys spend their time entertaining equally beautiful and bored girls.  Haruhi Fujioka, a poor scholarship student, has no interest in the Host Club—until she breaks a valuable vase in their clubroom. After being mistaken for a boy, Haruhi is forced by Kyouya Ootori to work for the Host Club to repay her debt. Tamaki Suou, the princely leader of the club, eagerly takes her under his wing to teach her the ways of the host.  Things, however, are never quite so simple with the Host Club around. Even the most mundane events can turn into huge spectacles with the likes of prankster twins Hikaru and Kaoru Hitachiin, stoic Takashi Morinozuka, and sweet Mitsukuni ""Hunny"" Haninozuka. The crazy adventures of the Host Club are just beginning, and Haruhi must learn how to survive in the glitzy world of the hosts.  [Written by MAL Rewrite]   The final volume contains a special bonus chapter where the group travels to Spain.",18,0,0,0,0
Finished,0,0,7.50,"Matsuzuki,Kou",0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,72,0,0,0,1,0,0,0,1,0,0,0,0,"Comedy, Fantasy, Romance, School, Shoujo, Harem, GenderBender",0,0,3026,0,0,0,0,0,0,0,3616,Ouji to Majo to Himegimi to,https://myanimelist.net/manga/19809/Ouji_to_Majo_to_Himegimi_to,0,0,0," Ooji Subaru, a prince-like girl who is very popular among female classmates, has just transferred to a high school in the town she grew up.  Awaiting her there was her childhood friend Megumi and three other guys named Motochika, Mashiro, and Reiji, together nicknamed ""The Princes"", who turn out to be reincarnations of the famous...??  A hilarious twist on the age-old Grimm fairy tales!",12,0,0,0,0
Finished,0,0,6.48,U-jin,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Harem",0,0,16923,0,0,0,0,0,0,0,13485,Peach!,https://myanimelist.net/manga/8601/Peach,0,0,0," Houshi Saito, is a 25 years-old ""cherry boy"" whose wife had run away from him on their wedding day. One day, a beautiful girl called Momoka Kiyozumi came to him, and confessed that she fell in love with him at the first sight on that wedding day. At the same time, he was employed to an English conversation school called ""PEACH"". Run by a woman called Chieri Sakura, his job was to get an ""extension contract for the lessons via falling in love with the female students and have sexual relationships"". With the world filled with women and lust opened in front of him, Houshi's life went on... (from Baka-Updates)",10,0,0,1,0
Finished,0,0,7.48,"Tsukigase,Yurino",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, Historical, Romance, Harem",0,0,5712,1,0,0,0,0,0,0,3822,Ozmafia!!,https://myanimelist.net/manga/44669/Ozmafia,0,0,0," Fuka is thrown into an unknown land with no memory of her past. Not long after that, a strange silver-haired man suddenly points a sword at her, and the whole town is running about trying to escape. When the heroine is resigned to the prospect she is about to be killed, a helping hand is extended to her by...?  (Source: My Neo Romance Forum)",3,0,0,0,0
Finished,0,0,N/A,"Netsu,Maika|Kamiaki,Masafumi",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Harem, Supernatural",0,0,41549,0,0,0,0,0,0,0,29933,Owa Rande!,https://myanimelist.net/manga/108057/Owa_Rande,0,0,0," Oz the Wizard is a young high school magician, who is powerful yet perverted. True to his desires, Oz summons and claims “ownership” of one of the rare Succubus, one who goes by the name Roselie. But, even though he summoned her for the purpose of doing all the perverted activities of his dreams, Roseli states that because she has an immense amount of “seductive mana,” anyone who touches her bare skin for more than 10 seconds will die. What is the use of a supposed-to-be lustful Succubus if you can’t even touch her for longer than 10 seconds? Will Oz be able to find a way to get rid of this obstacle?  (Source: MangaHelpers)",1,1,0,1,0
Finished,0,0,8.33,"Hatori,Bisco",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,"Comedy, Drama, Romance, School, Shoujo, Harem, GenderBender",1,0,1653,0,0,0,0,0,0,0,302,Ouran Koukou Host Club University Special,https://myanimelist.net/manga/27029/Ouran_Koukou_Host_Club_University_Special,0,0,0, Two years after the Main Series. Haruhi and everyone are in the University.  This is released to celebrate airing of live-action drama.,Unknown,0,0,0,0
Finished,0,0,7.13,Takatsu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Harem",0,0,12969,0,0,0,0,0,0,1,N/A,Ousama App,https://myanimelist.net/manga/80773/Ousama_App,0,0,0," DH!: After - Okeno-san no Baai, T☆P☆P",1,0,0,0,0
Finished,0,0,7.01,"Fujinari,Yuuki",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,27,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance, School, Shoujo, Harem",0,0,7434,0,0,0,0,0,0,0,9086,Otome-teki Koi Kakumei★Love Revo!!,https://myanimelist.net/manga/7316/Otome-teki_Koi_Kakumei★Love_Revo,0,0,0," Based on a dating simulation game of the same name; Sakuragawa Hitomi is your ordinary heroine...she might just be a bit overweight...100 KG to be exact. Although she was quite beautiful as a child and won many beauty contest, her love for sweets became her downfall and before she knew it, she was a giant blob of flesh. Now she's sent by her father to live with her older brother at a hi-tech apartment that's also home to some rather gorgeous boys...would she be able to loose weight and attract their attentions!?  (Source: Michex RAW)",4,0,0,0,0
Finished,0,0,6.75,Raidon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Harem",0,0,26724,0,0,0,0,0,0,1,N/A,Otaku no Kairaku,https://myanimelist.net/manga/27269/Otaku_no_Kairaku,0,0,0," Japan has instituted a universal conscription policy for their military. With their parents inducted into the army, brother and sister Takumi and Kuriko are free to satisfy their forbidden lusts. Until their parents return without warning, bringing with them a temple girl, Qoodou, and a secret mission: Takumi must deflower Qoodou--or be drafted into the army himself and never see his beloved sister again! Takumi agrees, on one condition: that he be allowed to marry Kuriko when the mission is over...  (Source: MU)",1,0,0,0,0
Finished,0,0,6.00,"Asamori,Mizuki",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Harem, SliceofLife, Seinen",0,0,19203,0,0,0,0,0,1,0,21578,Oshiete♥Maria,https://myanimelist.net/manga/70333/Oshiete♥Maria,0,0,0,,4,0,0,1,0
Finished,0,0,6.69,"Maruyama,Tomoo|Katou,Miaki|Watari",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Mystery, Historical, Harem, Seinen",0,0,18139,1,0,0,0,0,1,0,12213,Oshigerinanshi: Rouchou Tantei Fuyou no Otogibanashi,https://myanimelist.net/manga/98171/Oshigerinanshi__Rouchou_Tantei_Fuyou_no_Otogibanashi,0,0,0," Working at Kaikarou in the red-light district of Edo Yoshiwara, Ikutarou finds himself among many beautiful women. One in particular, Fuyou, seems to have been gifted with not only beauty but intelligence as well. An intelligence that people from many walks of life secretly turn to when they cannot go to the police. After discovering this secret, Ikutarou is made to be Fuyou's ""feet"" made to go out to observe crime scenes and evidence to report back to Fuyou so that she may solve the case even while being forbidden from leaving Kaikarou. Will this impromptu partnership work out? Will Fuyou be able to solve the case?  (Source: MU)",3,0,0,0,0
Finished,0,0,6.98,"Hamura,Tetsu|Mori,Misaki",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Ecchi, Romance, School, Harem, Seinen",0,0,5243,0,0,0,0,0,1,0,9434,Ore to Ichino no Game Doukoukai Katsudou Nisshi,https://myanimelist.net/manga/40139/Ore_to_Ichino_no_Game_Doukoukai_Katsudou_Nisshi,0,0,0," A romantic comedy involving Souji Shirosaki a student, who is in high school, whose personality can not leave out people in need, and Ichino Moritsuka, 16, a friend in the same class as Souji, who lives alone in an apartment near the mountains. Together, they discover they have strange psychic powers, founding a club game.",2,0,0,1,0
Finished,0,0,8.47,"Navel|Ou,Jackson",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,"Drama, Fantasy, Game, Romance, Shounen, Harem",1,0,17082,0,0,0,0,0,0,0,17699,Oretachi ni Tsubasa wa Nai - Prelude,https://myanimelist.net/manga/21686/Oretachi_ni_Tsubasa_wa_Nai_-_Prelude,1,0,0, The story takes place in the urban city of Yanagihara full of weird and unique people. The tale of the young boys and girls who each have worries on their mind under the the colorless white sky of winter.  (Source: VNDB),1,0,0,0,0
Publishing,0,0,9.20,Navel,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, Romance, Harem, Seinen",0,0,18802,0,0,0,0,0,1,0,17702,Oretachi ni Tsubasa wa Nai -Rhapsody-,https://myanimelist.net/manga/21716/Oretachi_ni_Tsubasa_wa_Nai_-Rhapsody-,0,0,0," A big city filled with people and buildings. It is now winter. When you look up, there is the cold white sky. Young people with anxiety. Love. This is just a story you can find anywhere.  (Source: ErogeShop)",Unknown,0,0,0,0
Publishing,0,0,8.67,"Navel|Shinozuka,Atsuto",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,"Game, Romance, Harem",0,0,18976,0,0,0,0,0,0,0,17845,Oretachi ni Tsubasa wa Nai ~berceuse~,https://myanimelist.net/manga/22248/Oretachi_ni_Tsubasa_wa_Nai_berceuse,0,0,0, A manga based on the visual novel Oretachi ni Tsubasa wa Nai ——under the innocent sky.  by Navel,Unknown,0,0,0,0
Finished,0,0,8.20,"Fumika,Natsume",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Harem, Seinen",0,0,23379,0,0,0,0,0,1,0,18374,Oresama to Kooni,https://myanimelist.net/manga/25278/Oresama_to_Kooni,0,0,0," Narukami Jin is the only son in an extremely rich family who made their fortune off of the adult video industry. He inherited his father’s genes, which makes his man parts incredibly potent against hot girls. Every time he gets an erection, the women around him want Jin like there is no tomorrow. However, Jin’s father will only pass down the company to him if he stays a virgin for an unspecified amount of time. His personal maid, Chitose Kooni, is in charge of keeping him from slipping up, but as a teenager with the ability to turn on any beautiful women by just wanting them, Jin has the difficult task of abstinence, if he wants to live the rest of his life rich, famous and a player.  (Source: MangaHelpers)",3,0,0,1,0
Finished,0,0,6.54,"Minazuki,Futago|Takayama,Seiichi",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance, School, Harem, Seinen",0,0,21080,0,0,0,0,0,1,0,21253,Ore to Kanojo no Pandora Box,https://myanimelist.net/manga/66187/Ore_to_Kanojo_no_Pandora_Box,0,0,0," Our protagonist, who goes almost unnamed, except when he's called ""Ka-bou"" by his childhood friend, finally meets the girl of his dreams, Kanda Asuka, and confesses to her the very next moment. Oddly enough, she warns him that nothing but despair will fall upon him, but he doesn't care about this fact. Amazed by the protagonist's confidence, Asuka accepts his confession, but under one condition: To change the inevitable future that she's able to foretell. With rumors that she is the Lapis Witch, Asuka has the Pandora Box ability to foretell the dark future. To change the future, will our protagonist be able to accomplish this tall hurdle? Will he even take a step closer to finding romance with his new ""girlfriend""?  (Source: MangaHelpers)",3,0,0,0,0
Finished,0,0,7.48,"Mochizuki,Nana|Yamaguchi,Noboru",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,1,0,0,"Comedy, Ecchi, Magic, Romance, School, Harem, Seinen",0,0,891,0,0,0,0,0,1,0,3760,Zero no Tsukaima,https://myanimelist.net/manga/1154/Zero_no_Tsukaima,0,0,0," In a world where sorcery reigns supreme, bumbling witch-in-training Louise Francoise le Blanc de La Valliere is known by her classmates at the Tristain Academy of Magic as ""Louise the Zero."" During an important coming-of-age ritual, when each student must summon a lifelong familiar, Louise proves herself klutz when she mistakenly conjures a teenage boy from Earth. Now, whether they like it or not, Louise and her unwilling servant, Saitou, are bound to each other by the laws of magic for all eternity!  (Source: Seven Seas Entertainment)",7,0,0,1,0
Finished,0,0,6.30,"Matsuyama,Seiji",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,"Ecchi, Shounen, Harem",0,0,14121,0,0,0,0,0,0,0,14177,Zokusei,https://myanimelist.net/manga/10273/Zokusei,1,0,0," Zokusei follows the adventures of a male (who seems to change every few chapters) and a short, humorous, but mostly ecchi encounter with the various females he meets, whether it's in school, in the class room, or in the nurse's office. Each chapter is a mere 9-13 pages, and contains more fan service than needed!  (Source: MU)",4,0,0,1,0
Finished,0,0,7.83,"Kuon,Michiyoshi",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Hentai, Harem",0,0,28387,0,0,0,0,0,0,1,N/A,Zettai★Harem Queens,https://myanimelist.net/manga/100034/Zettai★Harem_Queens,0,0,0,,1,0,0,0,0
Finished,0,0,7.32,"Mori,Misaki|Sakyou,Jun",0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Romance, Shounen, Harem, SliceofLife",0,0,5647,0,0,0,0,0,0,0,5445,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,https://myanimelist.net/manga/48929/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita,1,0,0," Raul could not become a Hero since the demon lord was already defeated just before his Hero exams came around. His dreams dashed, he now works at the magic shop Leon in the royal capital. One day, a young job-seeker shows up, looking for work. Now only if they weren't the child of the demon lord.  (Source: MU)",4,0,0,0,0
Finished,0,0,7.68,"Itsuki,Sayaka|Kasukabe,Takeru",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance, School, Harem",0,0,8088,0,0,0,0,0,0,0,2276,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama shiteiru",https://myanimelist.net/manga/54593/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_shiteiru,0,0,0," Amakusa Kaede is a high school boy who has a troublesome supernatural ability called ""Zettai Sentakushi (Absolute compulsory either-or choice)."" He has to choose and follow one of two orders which pop up in his mind all of a sudden. Due to the perverted orders he has to follow, he has been infamously known for his crazy behavior among the neighbors. One day, another either-or choice pops up. ""1. A bishoujo is falling on you. 2. You are falling in drag."" When he chooses option 1, a blonde girl named Chocolat falls on him.  (Source: MAL)",5,0,0,0,0
Finished,0,0,7.23,"Harada,Shigemitsu|Seguchi,Takahiro",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Yuri, Harem, Seinen",0,0,2229,0,0,0,0,0,1,0,N/A,YuriCam: Yurika no Campus Life,https://myanimelist.net/manga/23212/YuriCam__Yurika_no_Campus_Life,0,0,0," Yurika attends a girls-only college with a long tradition of lesbian love, and according to rumors, she's been with over half of the 10,000 girls who attend the school! This rumor is mortifying to Yurika, and seriously damages her chances of ever getting a boyfriend. The truth is, for some reason, she's just completely irresistible to women, even women who claim to be straight. One day, Yurika gets a call from her Dad, letting her know that his company is bankrupt. He suggests that she get by on her charms, since he can no longer help her with money. Is it time for Yurika to actually start taking advantage of her unwanted persona as a masterful lesbian lover?  (Source: MangaHelpers)",5,0,0,1,0
Finished,0,0,7.16,"Gorgeous,Takarada",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Harem",0,0,18758,0,0,0,0,0,0,1,N/A,Zettai Zetsumei Kyoushitsu,https://myanimelist.net/manga/10379/Zettai_Zetsumei_Kyoushitsu,0,0,0," Class 5 was going back to buses from their excursion at National Aerospace Laboratory, Atami Training Center. While they had lost their way out and were looking for exit an earthquake occured and now they are trapped under pile of rocks. No of them want to die, but what can they do in this situation?  (Source: MU)",1,0,0,0,0
Finished,0,0,7.53,"Kuon,Michiyoshi",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Romance, Harem, Seinen",0,0,15034,0,0,0,0,0,1,0,3353,Zettai★Harem,https://myanimelist.net/manga/38805/Zettai★Harem,0,0,0," The absolutely lucky boy, Hare Shikazono, is selected to participate in a scientific pregnancy experiment where he lives with four girls and is 'required' to sleep with them. The members of the new household include Samara, who is in her early twenties and is the most experienced; Mikoto, a tomboyish spunky girl; and Kaya, who's shy but a secret nympho. The last person is Ayaka, Hare's childhood friend that he's known for years. Things start off with a bang for Hare as his daily life dramatically changes with so many beautiful girls constantly around him, wanting him.  (Source: MU)   Volume 1: Kirei na Oneesama Volume 2: Yakimochi Kanojo Volume 3: Family Mart ni!",7,0,0,0,0
Finished,0,0,6.80,"Hanzaki,Jirou",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"Hentai, Harem",0,0,21573,0,0,0,0,0,0,1,N/A,Yuuwaku no Hanazono,https://myanimelist.net/manga/21244/Yuuwaku_no_Hanazono,0,0,0, 1. Hanazono 2-3. Man-ken 4. Okaasan to Issho♥ 5-6. Man-ken Moratorium 7. Hana ni Mizu wo♥Yarimashou 8. Yukata ni Kigaetara 9. Madobe no Kimi♥ 10. H na Musume,1,0,0,0,0
Publishing,0,0,7.58,"Miura,Tadahiro",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Romance, Shounen, Harem, Supernatural",0,0,506,0,0,0,0,0,0,0,2957,Yuragi-sou no Yuuna-san,https://myanimelist.net/manga/96582/Yuragi-sou_no_Yuuna-san,1,0,0," Fuyuzora Kogarashi has the ability to see supernatural, and has been possessed by ghosts since he was a kid. This has caused a lot of trouble in his life, but now he has learned to fight back against the evil spirits! Unfortunately, he's now also very poor, homeless, and hoping for a happier, more normal, high school life. In his search for housing, he's introduced to a very cheap boarding house called Yuragi Manor, which was formerly a popular hot springs inn. It's so cheap because the house is haunted by the spirit of a high school student whose corpse was found there.  Kogarashi doesn't think this is going to be a problem for him, and the rest of the house's tenants appear to be sexy women. While relaxing in the hot springs, though, he finds there is an issue with his ghost-banishing plan; Yuragi Manor's ghost is a 16-year-old girl named Yuna, who lives in his room. Kogarashi has no desire to hurt a ghost girl, and instead he ends up agreeing to help her to figure out her unfinished business. That way, she can move onto the afterlife before turning evil and falling into hell. Once it is clear that he is fine with Yuna, the other tenants reveal their own supernatural secrets—his life in Yuragi Manor is going to be far from ordinary!  (Source: MU)",Unknown,1,0,1,0
Publishing,0,0,6.77,"Chiaki,Tarou",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Ecchi, Romance, School, Shounen, Harem",0,0,9665,0,0,0,0,0,0,0,11490,Yomekura,https://myanimelist.net/manga/98234/Yomekura,1,0,0," Before she died, Taga Reiji's mother made arrangements to ensure her son would not be alone. What Taga did not know about these ""arrangements"" was that he would be enrolled into a special class at the school his mother founded where prospective fiance candidates would all vie for his hand in marriage. How will Taga's new life of constantly being surrounded by girls unfold, and will he be able to choose just one?",Unknown,0,0,1,0
Finished,0,0,7.14,"Sakyou,Jun|Yuzuki,Gao",0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Harem, SliceofLife, Seinen",0,0,14653,0,0,0,0,0,1,0,7614,Yuushibu. - Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,https://myanimelist.net/manga/66333/Yuushibu_-_Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita,0,0,0," Raul could not become a Hero since the demon lord was already defeated just before his Hero exams came around. His dreams dashed, he now works at the magic shop Leon in the royal capital. One day, a young job-seeker shows up, looking for work. Now only if they weren't the child of the demon lord.  (Source: MU)",3,0,0,1,0
Finished,0,0,7.08,tenkla,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,41,0,0,0,0,0,1,0,1,0,0,0,0,"Comedy, Ecchi, Romance, School, SciFi, Harem, Seinen",0,0,783,0,0,0,0,0,1,0,8295,Yomeiro Choice,https://myanimelist.net/manga/12090/Yomeiro_Choice,0,0,0," Saku had a normal life, living with his cousin Kuran and being tormented daily by his childhood friend, Karin. That is, until the day a girl named Kiiro showed up out of nowhere claiming to be Karin's and Saku's daughter from the future. Convinced she will disappear from existence unless Saku and Karin get married, she makes life a lot more complicated for everyone. Things only get crazier when Hiiro, a girl claiming to be Kuran's and Saku's daughter from a different timeline in the future, appears with the goal of getting Saku together with his cousin Kuran. Saku is suddenly faced with a dilemma: whom does he choose as his wife, and which daughter does he save from disappearing into nothing?  (Source: MangaHelpers)",6,0,0,1,0
Finished,0,0,6.27,"Takeda,Mika",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Ecchi, Romance, School, Harem, Supernatural, Seinen",0,0,7194,0,0,0,0,0,1,0,14259,Yururizumu,https://myanimelist.net/manga/15746/Yururizumu,0,0,0," Hibiki Suzuhara....It's the name of the boy who has a special kind of world...The world of Onsen....As he summons one from a hot spring she is not only quite comfortable..She is frikkin hot, with boobs to match her body..Follow them as they take each day together from which disaster strikes...in the form of sticky situations.  (Source: Mangafox)",1,1,0,1,0
