status,Police,Space,mal_score,authors,Vampire,Demons,Sports,Romance,Music,Comedy,Yuri,SuperPower,SliceofLife,Harem,Josei,Fantasy,Cars,Horror,Shoujo,num_chap,Game,Adventure,ShoujoAi,GenderBender,Thriller,SciFi,Mystery,School,Kids,Magic,ShounenAi,Yaoi,genres,Drama,Samurai,mal_popularity,Historical,MartialArts,Action,Military,Parody,Seinen,Hentai,mal_ranking,title,mal_url,Shounen,Psychological,Mecha,synopsis,num_vol,Supernatural,Dementia,Ecchi,Doujinshi
Finished,0,0,6.50,"Fuse,Haruka|Lune|Skyhouse",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,30573,0,0,0,0,0,0,1,N/A,Kyonyuu Reijou MC Gakuen,https://myanimelist.net/manga/106388/Kyonyuu_Reijou_MC_Gakuen,0,0,0,,1,0,0,0,0
Publishing,0,0,8.00,Gustav|Damin,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Unknown,1,0,0,0,0,1,0,0,0,0,0,0,", Ecchi, Fantasy, Game, Romance, SciFi, Harem",0,0,30330,0,0,0,0,0,0,0,26885,NPC to Kurasou!,https://myanimelist.net/manga/98961/NPC_to_Kurasou,0,0,0,,Unknown,0,0,1,0
Finished,0,0,7.00,"Tanihara,Natsuki|Misaki,Jun",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,29844,0,0,0,0,0,0,1,N/A,"Yandere Kanojo ga Ippai Sugiru! Seitokaichou, Osananajimi, Gimai, Gibo",https://myanimelist.net/manga/88684/Yandere_Kanojo_ga_Ippai_Sugiru_Seitokaichou_Osananajimi_Gimai_Gibo,0,0,0,,1,0,0,0,0
Finished,0,0,8.00,"Anmi|Nagaoka,Makiko",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem",0,0,30244,0,0,0,0,0,0,0,20543,Kikan Gentei Imouto.,https://myanimelist.net/manga/59555/Kikan_Gentei_Imouto,0,0,0,,2,0,0,1,0
Finished,0,0,8.33,"Sanshoku,Amido.|Itoo,Shii",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,61,0,0,0,0,0,0,0,1,0,0,0,0,", Action, Comedy, Ecchi, Fantasy, Romance, School, Harem, Supernatural",0,0,30085,0,0,1,0,0,0,0,23871,Totsuzen Kishi ni Natte Mufufu na Ore ga Iru,https://myanimelist.net/manga/87255/Totsuzen_Kishi_ni_Natte_Mufufu_na_Ore_ga_Iru,0,0,0,,7,1,0,1,0
Finished,0,0,9.33,"Q-Gaku|Kagami,Hiroyuki|Waffle",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,", Fantasy, Hentai, Harem, Supernatural",0,0,30326,0,0,0,0,0,0,1,N/A,Kyonyuu Fantasy 3,https://myanimelist.net/manga/97896/Kyonyuu_Fantasy_3,0,0,0," The protagonist is Yurinas, the god of Boobjobs that lives in the underworld. However since nobody builds effigies of him, his rank is low. He wishes to heighten that rank and become intimate with the goddess Athena who is famous for her huge bust but things aren't so simple. One day while enjoying some sword play like always with his friend Faron, the god of Death. He pokes a strange protuberance on a rock and gets sent to the human world.  (Source: VNDB)",2,1,0,0,0
Finished,0,0,9.25,"Wada,Arco|Dairaku,Kenta",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Fantasy, Romance, Harem, Supernatural",0,0,30015,0,0,0,0,0,0,0,20401,Big-4,https://myanimelist.net/manga/58167/Big-4,0,0,0,,5,1,0,0,0
Publishing,0,0,7.50,"Ikezaki,Misa|Sammaguro,Shihotate",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,", Fantasy, Hentai, Harem, Supernatural",0,0,29873,0,0,0,0,0,0,1,N/A,"Yamizokusei no Mahoutsukai da ga, Naze ka Yuusha ni Natteshimatta: Sore wa Tomokaku Yome ni Ii Kurashi wo Saseru Tame ni Ganbatte Nariagarou to Omou",https://myanimelist.net/manga/99553/Yamizokusei_no_Mahoutsukai_da_ga_Naze_ka_Yuusha_ni_Natteshimatta__Sore_wa_Tomokaku_Yome_ni_Ii_Kurashi_wo_Saseru_Tame_ni_Ganbatte_Nariagarou_to_Omou,0,0,0,,Unknown,1,0,0,0
Finished,0,0,9.00,"Inugahora,An|Kaki,Notane",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Harem, Supernatural",0,0,30013,0,0,0,0,0,0,0,20363,Ayakashi Maniacs!,https://myanimelist.net/manga/57833/Ayakashi_Maniacs,0,0,0,,5,1,0,0,0
Finished,0,0,9.00,"Kurokawa,Izumi|Kagami,Hiroyuki",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem, Supernatural",0,0,30100,0,0,0,0,0,0,0,25064,Akuma wo Munyumunyu Suru Riyuu,https://myanimelist.net/manga/92067/Akuma_wo_Munyumunyu_Suru_Riyuu,0,0,0,,2,1,0,1,0
Finished,0,0,10.00,"Sakai,Hitoshi|Cocoa",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Fantasy, Romance, Harem",0,0,30077,0,0,0,0,0,0,0,23128,Hikikomori Yuusha no Tame ni Bishoujo Party ga Hitohadanugu you desu,https://myanimelist.net/manga/83547/Hikikomori_Yuusha_no_Tame_ni_Bishoujo_Party_ga_Hitohadanugu_you_desu,0,0,0,,1,0,0,1,0
Finished,0,0,8.67,"Aruto,Seneka|Aoi,Muramasa",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem, Supernatural",0,0,30017,0,0,0,0,0,0,0,20493,Juso Kuraishi,https://myanimelist.net/manga/59093/Juso_Kuraishi,0,0,0,,3,1,0,1,0
Publishing,0,0,10.00,"Maisaka,Kou|Kikurage",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,", Action, Fantasy, Romance, SciFi, Harem",0,0,29876,0,0,1,0,0,0,0,27786,Tokyo Haiku no Triskelion,https://myanimelist.net/manga/101821/Tokyo_Haiku_no_Triskelion,0,0,0,,Unknown,0,0,0,0
Finished,0,0,7.80,"Hiviki N|Takeuchi,Ken",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,30019,0,0,0,0,0,0,1,N/A,Harem Castle,https://myanimelist.net/manga/60763/Harem_Castle,0,0,0,,4,0,0,0,0
Finished,0,0,5.50,"Kino,Hitoshi",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Romance, Harem, Seinen",0,0,29813,0,0,0,0,0,1,0,22553,Love Hotel Ikou yo♡,https://myanimelist.net/manga/78933/Love_Hotel_Ikou_yo♡,0,0,0," It's been three months since they began to date. They have yet to take their relationship beyond holding hands. Now, for the first time in his life, Tatsuya walks the path towards a hotel with his girlfriend, Kaori, expecting to graduate from virginity. What he doesn't know is that Kaori has a secret... A love-comedy story centered around what the Japanese call ""love"" hotels and this cute couple whose secrets will be revealed as they deepen their relationship!  (Source: MangaHelpers)   Volume 1: Aijou Hyougen II",3,0,0,1,0
Finished,0,0,7.75,"Kitahara,Minoru|Ishii,Akira|Miel",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Fantasy, Hentai, Harem",0,0,30090,0,0,0,0,0,0,1,N/A,Kyokon Tensei: Onna dake no Isekai de Himekishi-tachi wo Tanetsuke Shihai! Subete no Min ga Niku Onaho desu. Harami Ana ni Seishi-sama Omegumi Kudasai♪,https://myanimelist.net/manga/90812/Kyokon_Tensei__Onna_dake_no_Isekai_de_Himekishi-tachi_wo_Tanetsuke_Shihai_Subete_no_Min_ga_Niku_Onaho_desu_Harami_Ana_ni_Seishi-sama_Omegumi_Kudasai♪,0,0,0," In the land of women, the big-dicked man is king!  Run wild in a fantasy world creating a harem of valkyrie babes, goddesses and princess knights.  He has the one rod to rule them all!  A NEET virgin dies and is reincarnated at his current age with all his memories.  However, the world is very different, and so is the heat he's packing in his pants!?  Thrust into a land of beautiful women he becomes an instant celebrity. Those who don't instantly fall on his d*ck are easily persuaded.  Everyone here is two breaths from begging like a ravenous slut for a ride on this visitor's throbbing scepter  (Source: dlsite)",1,0,0,0,0
Finished,0,0,6.00,"Anno,Otohito|Bishop|DOH250R",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,30044,0,0,0,0,0,0,1,N/A,Houkago: Nureta Seifuku,https://myanimelist.net/manga/69325/Houkago__Nureta_Seifuku,0,0,0," Shibui Ryuji is a teacher of a girl school whose students are born in well-off families. All students hate him because of his figure and perverted nature. However, he happens to know the weakness of Tenkawa Ayumi, so he raped her. Tasting blood, he begins to rape his students, one after another taking advantages of their weakness.  (Source: AnimeNfo)",1,0,0,0,0
Finished,0,0,9.25,"Luna,Lia|Amano,Yutaka",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem, SliceofLife",0,0,30012,0,0,0,0,0,0,0,20344,From Anime Shop,https://myanimelist.net/manga/57517/From_Anime_Shop,0,0,0,,2,0,0,1,0
Finished,0,0,N/A,"Takeuchi,Ken|Hashimo,Yuki",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,30086,0,0,0,0,0,0,1,N/A,Erokute New Game!,https://myanimelist.net/manga/88854/Erokute_New_Game,0,0,0,,1,0,0,0,0
Finished,0,0,10.00,"Nojima,Kenji|Mizusawa,Mimori",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem",0,0,29793,0,0,0,0,0,0,0,20862,Aoki Hakoniwa no Progress,https://myanimelist.net/manga/62735/Aoki_Hakoniwa_no_Progress,0,0,0,,3,0,0,1,0
Finished,0,0,6.00,"Hiviki N|Takeuchi,Ken|218",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Fantasy, Hentai, Harem",0,0,36344,0,0,0,0,0,0,1,N/A,Harem Fake,https://myanimelist.net/manga/92698/Harem_Fake,0,0,0,,1,0,0,0,0
Finished,0,0,5.00,"Takeuchi,Ken|D.Byte",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Fantasy, Hentai, Harem",0,0,36228,0,0,0,0,0,0,1,N/A,Harem Dragoon,https://myanimelist.net/manga/71923/Harem_Dragoon,0,0,0,,1,0,0,0,0
Finished,0,0,10.00,"Shugasuku|Suzuki,Suzu",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem, Supernatural",0,0,29787,0,0,0,0,0,0,0,20371,Bedroom ni Meshiagare,https://myanimelist.net/manga/57971/Bedroom_ni_Meshiagare,0,0,0,,2,1,0,1,0
Finished,0,0,8.00,"Yozorano,Neko|Akino,Shin|Softhouse-Seal",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem, Supernatural",0,0,36273,0,0,0,0,0,0,1,N/A,Gakuen Meikyuu Ero Happening! Ikuze! Seigi no Dungeon Kouryaku,https://myanimelist.net/manga/83601/Gakuen_Meikyuu_Ero_Happening_Ikuze_Seigi_no_Dungeon_Kouryaku,0,0,0," *** Hentai monsters have trapped some school girls!? I'll heroically save them! ***  ""I'm totally awesome. Like, duh. Because I'm a brave hero who rescues people in distress and stuff! So why don't women fall at my feet? What's wrong with me!! Well fine, I'll change my job class and create a harem.""  Right as he thinks that, the school falls under attack! For some reason there are monsters in the basement.  ""What basement!? My school never had that before. And now girls are being kidnapped. Something terrible... atrocious is happening to them!""  ""...... Ha!!""  [ Fight evil = Look awesome = Beloved by everyone ]  ""My mission is clear! Now's my chance. No, wait, my DESTINY! I'm the cool hero who saves girls and they all want to have sex with me! Just like I always dreamed!""  ""Let's go! I'm awesome dammit!! Victory or bust!""  (Source: dlsite, edited)",1,1,0,0,0
Finished,0,0,6.33,"Takeuchi,Ken|Fugetsu,Taku",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,36171,0,0,0,0,0,0,1,N/A,Harem Pirates,https://myanimelist.net/manga/60765/Harem_Pirates,0,0,0,,2,0,0,0,0
Finished,0,0,10.00,"Dodome-iro,Mayonnaise|Gogo 12-ji no Otoko",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Ecchi, School, Harem",0,0,36275,0,0,0,0,0,0,0,23193,Fuuki Iinchou Aizawa Aya no Yarisugi Renai Shidou,https://myanimelist.net/manga/84393/Fuuki_Iinchou_Aizawa_Aya_no_Yarisugi_Renai_Shidou,0,0,0,,1,0,0,1,0
Finished,0,0,N/A,"Karino,Kei|Kamishiro,Midorimaru",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,36191,0,0,0,0,0,0,1,N/A,Cool ni Netsuai!: Koisuru Kanpeki Shoujo,https://myanimelist.net/manga/63351/Cool_ni_Netsuai__Koisuru_Kanpeki_Shoujo,0,0,0,,1,0,0,0,0
Finished,0,0,8.50,"Kagami,Ginpachi|Chocomori|Karamiso/lnw",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,1,0,1,0,0,0,0,", Action, Comedy, Romance, School, SciFi, Harem",0,0,35914,0,0,1,0,0,0,0,23282,Boukyaku no Kami to Brunhilde,https://myanimelist.net/manga/85037/Boukyaku_no_Kami_to_Brunhilde,0,0,0,,4,0,0,0,0
Finished,0,0,3.00,"Aohashi,Yutaka|Amakawa,Akito",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35829,0,0,0,0,0,0,1,N/A,Ane Waitress! Ane no Ane ni Yoru Otouto no Tame no Yougashiten,https://myanimelist.net/manga/66313/Ane_Waitress_Ane_no_Ane_ni_Yoru_Otouto_no_Tame_no_Yougashiten,0,0,0,,1,0,0,0,0
Finished,0,0,6.00,"Kanna|Kurata,Shinji",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Fantasy, Romance, Harem",0,0,35482,0,0,0,0,0,0,0,21871,"Yuusha yo, Casino Ou ni Natte Shimau to wa Nasakenai",https://myanimelist.net/manga/72937/Yuusha_yo_Casino_Ou_ni_Natte_Shimau_to_wa_Nasakenai,0,0,0,,1,0,0,1,0
Finished,0,0,9.50,"Amakusa,Shiro|Compile Heart|Hirano,Katsuyuki",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Romance, Harem",0,0,35543,0,0,0,0,0,0,0,23507,"Touch, Shiyo! Love Application: Boku to Unmei no Kanojo-tachi",https://myanimelist.net/manga/86212/Touch_Shiyo_Love_Application__Boku_to_Unmei_no_Kanojo-tachi,0,0,0,,1,0,0,0,0
Finished,0,0,4.00,"Tsurusaki,Takahiro|Akatsuki,Touwa",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Fantasy, Hentai, Harem",0,0,35615,0,0,0,0,0,0,1,N/A,Tensei Kenshi no Dorei Harem: Elf to Neko Juujin to Himekishi to Dark Elf,https://myanimelist.net/manga/97641/Tensei_Kenshi_no_Dorei_Harem__Elf_to_Neko_Juujin_to_Himekishi_to_Dark_Elf,0,0,0,,1,0,0,0,0
Finished,0,0,N/A,"Ookuma,Tanuki|Kurosawa,Kiyotaka",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35517,0,0,0,0,0,0,1,N/A,Watashi ga Zettai Ninshin Suru mon! Osananajimi no Seisai Sensou,https://myanimelist.net/manga/81521/Watashi_ga_Zettai_Ninshin_Suru_mon_Osananajimi_no_Seisai_Sensou,0,0,0,,1,0,0,0,0
Publishing,0,0,10.00,"Komowata,Haruka|Hifumi,Shingo",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Fantasy, Romance, Harem",0,0,35654,0,0,0,0,0,0,0,28298,"Truck ni Hikareta no ni Isekai Dekinai to Iwareta kara, Bishoujo to Hataraku Koto ni Shita.",https://myanimelist.net/manga/103963/Truck_ni_Hikareta_no_ni_Isekai_Dekinai_to_Iwareta_kara_Bishoujo_to_Hataraku_Koto_ni_Shita,0,0,0,,Unknown,0,0,0,0
Finished,0,0,8.00,"Kitahara,Minoru|Zion|Chikubi|Kusarou",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,35535,0,0,0,0,0,0,1,N/A,Riajuu Classmate Haramase Saimin,https://myanimelist.net/manga/85025/Riajuu_Classmate_Haramase_Saimin,0,0,0,,1,0,0,0,0
Finished,0,0,8.00,"Hamashima,Shigeo|Tsurugi,Hagane|Shimazu,Izumi|Nakano,Sora|SkyFish",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,35490,0,0,0,0,0,0,1,N/A,Pochi to Goshujinsama♥,https://myanimelist.net/manga/74985/Pochi_to_Goshujinsama♥,0,0,0," Hiro’s childhood friend Chiwa is like a little sister to him. Instead of a promise to marry each other, they made a promise with a toy choker to keep a relation like a dog and its master. When Chiwa left with her mother to England, she vowed to return to Japan one day and be in the same class in school one day. A few years later, she finds out that her mother will be remarrying his father. However, if she becomes his true imouto, does that mean that she can’t marry him anymore!? She hurries back to Japan and asks him if he remembers their promise. She offers to become her oniichan’s pet and wants him to love her a lot.  (Source: Hau~ Omochikaeri!)",1,0,0,0,0
Finished,0,0,N/A,"Amakusa,Shiro|Saxasa",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35461,0,0,0,0,0,0,1,N/A,Pai x 3! Osananajimi wa Kyonyuu Sanshimai,https://myanimelist.net/manga/65157/Pai_x_3_Osananajimi_wa_Kyonyuu_Sanshimai,0,0,0,,1,0,0,0,0
Finished,0,0,3.00,"Okada,Runa|Atelier Kaguya|Choco-Chip",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35486,0,0,0,0,0,0,1,N/A,Nurse ni Omakase,https://myanimelist.net/manga/74291/Nurse_ni_Omakase,0,0,0,,2,0,0,0,0
Finished,0,0,5.00,"Ricotta|ALL-TiME|Sapporo,Momoko",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,1,0,0,0,1,0,0,0,0,", Hentai, School, Harem, GenderBender",0,0,35502,0,0,0,0,0,0,1,N/A,M Teacher: Kanojo♂ no Nayamiooki Kyouiku Jijou,https://myanimelist.net/manga/77723/M_Teacher__Kanojo♂_no_Nayamiooki_Kyouiku_Jijou,0,0,0,,1,0,0,0,0
Finished,0,0,10.00,"keepout|Kamiya,Amato",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Harem",0,0,36009,0,0,0,0,0,0,0,26910,JS Kaguya no Karei naru Renai Tetsugaku,https://myanimelist.net/manga/99038/JS_Kaguya_no_Karei_naru_Renai_Tetsugaku,0,0,0,,1,0,0,0,0
Finished,0,0,4.67,"Araoshi,Yuu|Hidebou",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,35436,0,0,0,0,0,0,1,N/A,Naisho no Kankei: Iinchou no Himitsu,https://myanimelist.net/manga/60153/Naisho_no_Kankei__Iinchou_no_Himitsu,0,0,0,,1,0,0,0,0
Finished,0,0,7.00,"Yuuki,Shin|Kanzaki,Misora",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35529,0,0,0,0,0,0,1,N/A,Milk Celeb: Erokawa Bijo-tachi no Nyuuwaku,https://myanimelist.net/manga/83319/Milk_Celeb__Erokawa_Bijo-tachi_no_Nyuuwaku,0,0,0,,1,0,0,0,0
Finished,0,0,7.00,"Nanatsuki,Takafumi|Mikeou",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Harem, Supernatural",0,0,35548,0,0,0,0,0,0,0,23719,Love★You,https://myanimelist.net/manga/86990/Love★You,0,0,0,,6,1,0,0,0
Finished,0,0,3.00,"Saburou|Ooizumi,Rika",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35837,0,0,0,0,0,0,1,N/A,Joshiryou Yuuwaku Harem: Sakuranbo Sou e Youkoso!,https://myanimelist.net/manga/67637/Joshiryou_Yuuwaku_Harem__Sakuranbo_Sou_e_Youkoso,0,0,0,,1,0,0,0,0
Finished,0,0,10.00,"Tanaka,Tama|Katagiri,Kaneharu",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Comedy, Ecchi, Fantasy, Harem",0,0,35970,0,0,0,0,0,0,0,25316,Isekai Bouzu wa Namagusai,https://myanimelist.net/manga/92867/Isekai_Bouzu_wa_Namagusai,0,0,0,,1,0,0,1,0
Finished,0,0,7.50,"Tatsukawa,Mitsuhiko|Pikazo",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Ecchi, Romance, School, Harem",0,0,35795,0,0,0,0,0,0,0,20625,Iruka-ryou no Shoujo-tachi wa Koi Dekinai,https://myanimelist.net/manga/60231/Iruka-ryou_no_Shoujo-tachi_wa_Koi_Dekinai,0,0,0,,2,0,0,1,0
Finished,0,0,7.00,"Tsukimi,Souhei|pun2",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,", Comedy, Romance, School, Harem, SliceofLife",0,0,35783,0,0,0,0,0,0,0,20103,Imouto Gakari,https://myanimelist.net/manga/55761/Imouto_Gakari,0,0,0,,3,0,0,0,0
Finished,0,0,3.00,"Takeuchi,Ken|Nanami,Ayane",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35800,0,0,0,0,0,0,1,N/A,Harem Shadow,https://myanimelist.net/manga/60739/Harem_Shadow,0,0,0,,1,0,0,0,0
Finished,0,0,N/A,"Ariko,Youichi|Kawazato,Kazunobu",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,", Hentai, School, Harem",0,0,35859,0,0,0,0,0,0,1,N/A,Houkago Saimin Club,https://myanimelist.net/manga/73069/Houkago_Saimin_Club,0,0,0,,1,0,0,0,0
Finished,0,0,N/A,"Ariko,Youichi|Kawazato,Kazunobu",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown,0,0,0,1,0,0,0,1,0,0,0,0,", Hentai, School, Harem, GenderBender",0,0,35860,0,0,0,0,0,0,1,N/A,Houkago Henshin Club,https://myanimelist.net/manga/73073/Houkago_Henshin_Club,0,0,0,,1,0,0,0,0
Finished,0,0,5.00,"Ninoko|Shimazu,Izumi|Softhouse-Seal",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35853,0,0,0,0,0,0,1,N/A,Hatsujou Taisan! Nakadashi Oharai Jorei Seikatsu,https://myanimelist.net/manga/71977/Hatsujou_Taisan_Nakadashi_Oharai_Jorei_Seikatsu,0,0,0," To save the girls, he must re-pregnate the girls!  Demons exist, and their victims are beautiful girls who have never been mothers! Any girl who's never been pregnant is invaded by the demons, her lifeforce sucked out. Then those girls become weak-willed breeders for evil spawn!  Only Kannuji, the priest with a throbbing rod of divinity, can cleanse these maidens' wombs of demonic possession.  In the name of all that is good and decent, f*ck out the pregnant evil!  College girl... Idol... Childhood friend...  Will he fulfill his missionary position... And refill the hell-spunked wombs of these cute girls!?  It's up to him, as Kannuji... the Sexorcist!  (Source: dlsite)",1,0,0,0,0
Finished,0,0,5.00,"Takeuchi,Ken|A.S.Hermes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35989,0,0,0,0,0,0,1,N/A,Harem Prelude,https://myanimelist.net/manga/95192/Harem_Prelude,0,0,0,,1,0,0,0,0
Finished,0,0,N/A,"Shinbo,Tamaran|Takeuchi,Ken",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35855,0,0,0,0,0,0,1,N/A,Harem Servant,https://myanimelist.net/manga/72065/Harem_Servant,0,0,0,,1,0,0,0,0
Finished,0,0,5.00,"Takeuchi,Ken|Noritama",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35802,0,0,0,0,0,0,1,N/A,Harem Royal Guard,https://myanimelist.net/manga/60841/Harem_Royal_Guard,0,0,0,,1,0,0,0,0
Finished,0,0,6.00,"Rokko|Houjou,Takuto",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,36212,0,0,0,0,0,0,1,N/A,Harem Mansion: Boku to Bijinzuma-tachi no Himitsu na Hirusagari,https://myanimelist.net/manga/67919/Harem_Mansion__Boku_to_Bijinzuma-tachi_no_Himitsu_na_Hirusagari,0,0,0,,1,0,0,0,0
Finished,0,0,4.50,"Ryuuga,Shou|Takeuchi,Ken",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,", Hentai, Harem",0,0,35804,0,0,0,0,0,0,1,N/A,Harem Destiny,https://myanimelist.net/manga/61393/Harem_Destiny,0,0,0,,1,0,0,0,0
